indicator_id,indicator_title,year,value,unit,geography,disaggregation,source_organization,source_dataset,source_url,retrieval_method,retrieval_date,methodology_variant,validation_status,data_warning
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,7.2,percent,United States,"{""age"":""25-34"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,17.2,percent,United States,"{""age"":""25-34"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,5.6,percent,United States,"{""age"":""35-44"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,15.1,percent,United States,"{""age"":""35-44"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,5.4,percent,United States,"{""age"":""45-54"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,12.3,percent,United States,"{""age"":""45-54"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,5.1,percent,United States,"{""age"":""55-64"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,9.4,percent,United States,"{""age"":""55-64"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,6.8,percent,United States,"{""disability"":""No disability"",""sex"":""Female""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,7.4,percent,United States,"{""disability"":""No disability"",""sex"":""Male""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,13.5,percent,United States,"{""disability"":""With disability"",""sex"":""Female""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2013,13.0,percent,United States,"{""disability"":""With disability"",""sex"":""Male""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,19.0,percent,United States,"{""age"":""16-19"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,41.0,percent,United States,"{""age"":""16-19"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,6.0,percent,United States,"{""age"":""16-64"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,13.9,percent,United States,"{""age"":""16-64"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,10.8,percent,United States,"{""age"":""20-24"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,25.7,percent,United States,"{""age"":""20-24"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,4.8,percent,United States,"{""age"":""25+"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,10.8,percent,United States,"{""age"":""25+"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,6.2,percent,United States,"{""age"":""25-34"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,17.9,percent,United States,"{""age"":""25-34"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,4.5,percent,United States,"{""age"":""35-44"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,13.8,percent,United States,"{""age"":""35-44"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,4.2,percent,United States,"{""age"":""45-54"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,11.6,percent,United States,"{""age"":""45-54"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,4.1,percent,United States,"{""age"":""55-64"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,8.4,percent,United States,"{""age"":""55-64"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,5.8,percent,United States,"{""disability"":""No disability"",""sex"":""Female""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,6.0,percent,United States,"{""disability"":""No disability"",""sex"":""Male""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,12.5,percent,United States,"{""disability"":""With disability"",""sex"":""Female""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2014,12.5,percent,United States,"{""disability"":""With disability"",""sex"":""Male""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,16.6,percent,United States,"{""age"":""16-19"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,30.7,percent,United States,"{""age"":""16-19"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,5.2,percent,United States,"{""age"":""16-64"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,11.7,percent,United States,"{""age"":""16-64"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,9.4,percent,United States,"{""age"":""20-24"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,20.3,percent,United States,"{""age"":""20-24"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,4.1,percent,United States,"{""age"":""25+"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,9.4,percent,United States,"{""age"":""25+"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,5.3,percent,United States,"{""age"":""25-34"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,16.1,percent,United States,"{""age"":""25-34"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,3.9,percent,United States,"{""age"":""35-44"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,11.8,percent,United States,"{""age"":""35-44"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,3.5,percent,United States,"{""age"":""45-54"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,8.8,percent,United States,"{""age"":""45-54"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,3.5,percent,United States,"{""age"":""55-64"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,7.7,percent,United States,"{""age"":""55-64"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,5.0,percent,United States,"{""disability"":""No disability"",""sex"":""Female""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,5.2,percent,United States,"{""disability"":""No disability"",""sex"":""Male""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,10.8,percent,United States,"{""disability"":""With disability"",""sex"":""Female""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2015,10.6,percent,United States,"{""disability"":""With disability"",""sex"":""Male""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,archive_matched,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,15.1,percent,United States,"{""age"":""16-19"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,35.8,percent,United States,"{""age"":""16-19"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,4.7,percent,United States,"{""age"":""16-64"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,11.5,percent,United States,"{""age"":""16-64"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,8.1,percent,United States,"{""age"":""20-24"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,19.5,percent,United States,"{""age"":""20-24"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,3.8,percent,United States,"{""age"":""25+"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,9.1,percent,United States,"{""age"":""25+"",""disability"":""With disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
8.5.2,"Unemployment rate, by sex, age and persons with disabilities",2016,4.8,percent,United States,"{""age"":""25-34"",""disability"":""No disability""}",U.S. Bureau of Labor Statistics,Current Population Survey / LABSTAT,https://api.bls.gov/publicAPI/v2/timeseries/data/,api,2026-08-13,us_cps_unemployment_rate_age16_plus,current_methodology_verified,"The U.S. Current Population Survey labor-force universe begins at age 16. The global SDG framework generally begins at age 15; this is a U.S. age-coverage qualification, not a calculation error."
