indicator_id,indicator_title,year,value,unit,geography,disaggregation,source_organization,source_dataset,source_url,retrieval_method,retrieval_date,methodology_variant,validation_status,data_warning
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2014,0.06074891153103819740562861888,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2015,0.1675256271626297577854671280,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2015,0.05796032458369377162629757785,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2016,0.1860995891003460207612456747,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2016,0.06395790158953287197231833910,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2017,0.1768025656036040622057064318,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2017,0.06131754338364427702410343862,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2018,0.1624125388893637079521147805,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2018,0.05452718104665012373549781606,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2019,0.1520548510455156439495316163,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2019,0.05261200871921941962695738108,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2020,0.1662846507881916716106917218,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2020,0.05991882805160815210030593372,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2021,0.1998169331920504676477428683,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2021,0.06785055506945893718669400617,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2022,0.2338070901642727430814665982,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2022,0.05829844733270577770384942168,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2023,0.2386115234476070742111672363,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2023,0.05788889541684745846279950763,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2024,0.2249041270661285041536676664,percent of GNI,United States,"{""component"":""Total ODA""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private),"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
17.2.1,"Net official development assistance, total and to least developed countries, as a proportion of OECD Development Assistance Committee donors' gross national income (GNI)",2024,0.05453921351699593183727679561,percent of GNI,United States,"{""component"":""Least developed countries""}",Organisation for Economic Co-operation and Development (OECD),OECD DAC1: Flows by provider (ODA+OOF+Private) | OECD DAC2A: Aid (ODA) disbursements to countries and regions,"https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC1@DF_DAC1,1.7/USA._Z.1%2B5%2B1010..1140.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels | https://sdmx.oecd.org/public/rest/data/OECD.DCD.FSD,DSD_DAC2@DF_DAC2A,1.6/USA.LDC.106%2B206.USD.V?startPeriod=2000&endPeriod=2024&dimensionAtObservation=AllDimensions&format=csvfilewithlabels",api,2026-08-12,oecd_net_oda_percent_gni,current_methodology_verified,The canonical calculation uses formal net ODA flows. OECD also publishes post-2018 headline ODA on a grant-equivalent basis; that series is kept only as an audit comparison and is not substituted for net ODA. The archived 2015 zero is a placeholder and is not validation data.
